_time,Phase1_current,Phase1_energy,Phase1_frequency,Phase1_pf,Phase1_power,Phase1_voltage,Phase2_current,Phase2_energy,Phase2_frequency,Phase2_pf,Phase2_power,Phase2_voltage,Phase3_current,Phase3_energy,Phase3_frequency,Phase3_pf,Phase3_power,Phase3_voltage
2021-04-06 15:00:00+00:00,1.1137939110070256,3.1543187066974596,49.99099307159353,0.8296535796766744,293.8274826789838,245.14708624708626,0.2796073903002309,0.6548267898383372,49.99145496535797,0.898013856812933,134.74389671361502,245.9136258660508,1.645023148148148,2.4553935185185187,49.989814814814814,0.9093676814988291,361.7821759259259,243.48101851851854
2021-04-06 16:00:00+00:00,1.1137939110070256,3.268524590163935,49.941451990632316,0.8176346604215456,256.1304449648712,244.28444976076554,0.7480046948356807,0.7361971830985916,49.941079812206574,0.7363849765258216,134.74389671361502,244.3462441314554,1.5127868852459017,2.8281498829039817,49.93629976580796,0.9093676814988291,332.29203747072603,242.1440281030445
2021-04-06 17:00:00+00:00,2.562021978021978,3.828175824175824,49.82791208791209,0.8362417582417583,584.9914285714285,238.03841059602647,0.27265934065934067,0.8242197802197802,49.82857142857143,0.913978021978022,49.95120879120879,237.9778021978022,0.9473186813186814,3.0894285714285714,49.81912087912088,0.946043956043956,211.16615384615386,235.92637362637362
2021-04-06 18:00:00+00:00,1.8558505154639175,4.298221649484536,49.95824742268041,0.8244329896907217,422.8567010309278,237.87116402116402,0.37543814432989686,0.9061082474226804,49.96005154639175,0.871159793814433,67.49948453608248,237.16159793814433,1.0967435897435898,3.3155384615384613,49.95410256410256,0.9536153846153846,246.33948717948715,235.3725641025641
2021-04-06 19:00:00+00:00,1.7044736842105264,4.731263157894737,50.0,0.8147368421052632,389.2536842105263,239.47252747252747,0.47876315789473683,0.9673157894736841,50.0,0.8371842105263158,86.32315789473685,238.6794736842105,0.9800263852242744,3.553087071240105,49.99973614775726,0.9624802110817942,224.55567282321903,237.16649076517152
2021-04-06 20:00:00+00:00,1.7124213075060533,5.139733656174334,49.98038740920097,0.8124939467312349,392.74794188861983,240.9466501240695,0.39927536231884053,1.0306038647342997,49.981884057971016,0.8619082125603864,72.12342995169082,240.22729468599036,0.7902179176755447,3.7582808716707023,49.977481840193704,0.9220096852300242,174.7583535108959,238.89782082324456
2021-04-06 21:00:00+00:00,1.4107469879518073,5.485253012048193,49.994457831325306,0.7966265060240963,323.60144578313253,242.19303482587065,0.2396144578313253,1.101397590361446,49.99493975903615,0.9609638554216867,51.621204819277104,241.4031325301205,0.9228433734939759,3.935614457831325,49.99012048192771,0.8800481927710844,195.944578313253,240.0375903614458
2021-04-06 22:00:00+00:00,1.290983606557377,5.8011748633879785,49.96338797814207,0.7849453551912569,293.2382513661202,242.72558139534885,0.6116438356164383,1.1953424657534246,49.966849315068494,0.9098356164383562,130.21917808219177,241.81424657534245,0.9246448087431695,4.1312021857923495,49.95983606557377,0.8807103825136612,196.7379781420765,240.701912568306
2021-04-06 23:00:00+00:00,0.5995375722543352,6.050462427745665,49.88526011560693,0.7890173410404624,133.20375722543352,241.99143730886848,0.7477233429394812,1.3317291066282422,49.88616714697406,0.7518731988472622,135.41585014409222,240.85590778097983,0.9234005763688762,4.327463976945245,49.88069164265129,0.8835446685878962,195.68242074927954,239.72305475504322
2021-04-07 00:00:00+00:00,0.14309192200557105,6.10275766016713,49.89637883008356,0.8028969359331477,26.818105849582174,238.70432276657058,0.33908077994428965,1.4183565459610028,49.89805013927576,0.8862116991643454,61.249303621169915,238.08356545961,0.9117318435754191,4.5229050279329615,49.8877094972067,0.8830167597765364,190.95977653631286,236.83351955307262
2021-04-07 01:00:00+00:00,3.777195121951219,6.414853658536586,49.944634146341464,0.8829268292682927,908.3858536585366,239.63047858942068,0.28836585365853656,1.4880243902439025,49.94512195121951,0.9006829268292682,52.52682926829268,241.06780487804878,0.9421951219512196,4.720463414634146,49.9390243902439,0.8985365853658538,202.59365853658534,238.64048780487806
2021-04-07 02:00:00+00:00,0.7307469879518073,7.0448192771084335,49.98867469879518,0.7781686746987951,163.79036144578313,242.47346437346437,2.3894202898550727,1.8810386473429952,49.98961352657005,0.9059903381642511,560.0173913043478,241.86545893719807,0.7870120481927712,4.8995662650602405,49.9833734939759,0.9525542168674699,181.2843373493976,240.9886746987952
2021-04-07 03:00:00+00:00,0.6697038724373576,7.157403189066059,49.98154897494305,0.7579498861047836,135.7134396355353,237.38481308411215,0.5320909090909091,2.1947727272727273,49.983636363636364,0.8208409090909091,96.1509090909091,237.36181818181817,1.3238409090909091,5.136204545454545,49.97159090909091,0.9246590909090909,287.96340909090907,235.6184090909091
2021-04-07 04:00:00+00:00,0.8284009009009009,7.330720720720721,49.980180180180184,0.7241891891891893,163.78851351351352,232.8574370709382,0.41646396396396396,2.25759009009009,49.98085585585586,0.8671171171171171,75.46126126126127,232.78220720720722,1.302635135135135,5.411824324324324,49.976576576576576,0.9321846846846846,280.93941441441444,231.2141891891892
